Course ID,Dept Cd,Major Disproportionate Impact,URM Disproportionate Impact,First Gen Disproportionate Impact, Gender Disproportionate Impact,Transfer Disproportionate Impact,N,N Qtrs w/Enrollment,Count of DFW Grades,% DFW,Avg. End Waitlist Count/Qtr,Avg. N Students Affected/Offering,N Courses Blocked ,Max. Complexity,Impact Index 
SIO15,COMM,,,,,,27,3,1,4%,2,2,,,1
SIO15,DSC,,,,,,22,3,0,0%,2,2,,,1
SIO15,ECON,,,,,,191,3,2,1%,2,3,,,1
SIO15,INTL,,,,,,70,3,3,4%,2,3,,,1
SIO15,MATH,,,,,,89,3,1,1%,2,2,,,1
SIO15,POLI,,,,,,95,3,3,3%,2,3,,,1
SIO15,PSYC,,,,,,125,3,3,2%,2,3,,,1
SIO15,SOC,,,,,,33,3,3,9%,2,3,,,1
SIO15,UNAF,,,,,,25,3,0,0%,2,2,,,1
SIO15,USP,,,,,,28,3,1,4%,2,2,,,1
SIO15,VIS,,,,,,45,3,2,4%,2,3,,,1
SIO152,SIO,,,,,,22,3,1,5%,0,0,,,0
SIO153,SIO,,,,,,31,2,1,3%,0,1,,,0
SIO16,ECON,,Y,,,,37,3,9,24%,0,3,,,2
SIO16,POLI,Y,Y,,,,24,3,10,42%,0,3,,,2
SIO16,SIO,,Y,,,,25,3,4,16%,0,1,,,1
SIO16,VIS,,Y,,,,25,3,3,12%,0,1,,,1
SIO160,SIO,,,,,,29,3,0,0%,0,0,,,0
SIO162,SIO,,,,,,35,3,1,3%,0,0,,,0
SIO164,SIO,,,,,,35,3,2,6%,0,1,,,0
SIO170,SIO,,,,,,38,3,0,0%,0,0,,,0
SIO171,SIO,,,,,,53,3,1,2%,0,0,0.0,5.0,1
SIO172,MAE,,,,,,21,3,0,0%,0,0,,,0
SIO172,SIO,,,,,,45,3,3,7%,0,1,0.0,5.0,2
SIO173,SIO,,,,,,33,3,1,3%,0,0,,,0
SIO174,SIO,,,,,,54,3,6,11%,0,2,0.0,4.0,3
SIO175,SIO,,,,,,42,3,2,5%,0,1,,,0
SIO176,SIO,,,,,,34,3,1,3%,0,0,,,0
SIO177,SIO,,,,,,30,3,4,13%,0,1,,,0
SIO178,SIO,,,,,,23,3,0,0%,0,0,,,0
SIO179,MAE,,,,,,28,3,0,0%,1,1,,,0
SIO181,BIOL,,,,,,39,3,2,5%,0,1,,,0
SIO181,SIO,,,,,,318,3,13,4%,0,4,0.0,1.0,1
SIO183,SIO,,,,,,60,2,3,5%,0,2,,,1
SIO184,SIO,,,,,,49,2,0,0%,0,0,,,0
SIO186,SIO,,,,,,20,2,2,10%,0,1,,,1
SIO187,SIO,,,,,,257,3,28,11%,0,9,0.0,2.0,6
SIO189,BIOL,,,,,,35,2,0,0%,5,5,,,3
SIO189,SIO,,,,,,76,2,5,7%,5,8,,,4
SIO190,SIO,,,,,,38,5,1,3%,0,0,,,0
SIO199,BIOL,,,,,,31,8,2,6%,0,0,,,0
SIO199,SIO,,,,,,182,9,0,0%,0,0,,,0
SIO20,ECON,,,,,,36,2,2,6%,5,6,,,3
SIO20,INTL,,,,,,24,2,1,4%,5,6,,,3
SIO20,POLI,,,,,,26,2,0,0%,5,5,,,3
SIO20R,ECON,,,,,,26,1,0,0%,0,0,,,0
SIO25,ECON,,,,,,24,2,2,8%,0,1,,,1
SIO25,INTL,,,,,,26,2,0,0%,0,0,,,0
SIO25,POLI,,,,,,42,2,2,5%,0,1,,,1
SIO3,ECON,,,,,,30,3,1,3%,5,5,,,2
SIO3,INTL,,,,,,27,3,1,4%,5,5,,,2
SIO3,POLI,,,,,,22,3,0,0%,5,5,,,2
SIO3,VIS,,,,,,23,3,0,0%,5,5,,,2
SIO30,BIOL,,,,,,48,3,2,4%,4,5,,,2
SIO30,ECON,,,,,,50,3,0,0%,4,4,,,1
SIO30,INTL,,,,,,24,3,4,17%,4,5,,,2
SIO30,MATH,,,,,,20,3,0,0%,4,4,,,1
SIO30,POLI,,,,,,26,3,0,0%,4,4,,,1
SIO30,PSYC,,,,,,30,3,1,3%,4,4,,,1
SIO30,SIO,,,,,,24,3,2,8%,4,5,,,2
SIO30,VIS,,,,,,23,3,2,9%,4,5,,,2
SIO35,BIOL,,,,,,22,1,0,0%,2,2,,,2
SIO35,ECON,,,,,,27,1,0,0%,2,2,,,2
SIO35,PSYC,,,,,,23,1,1,4%,2,3,,,3
SIO40,BIOL,,,,,,23,3,0,0%,3,3,,,1
SIO40,COGS,,,,,,27,3,1,4%,3,3,,,1
SIO40,ECON,,,,,,67,3,1,1%,3,3,,,1
SIO40,INTL,,,,,,36,3,2,6%,3,4,,,1
SIO40,MATH,,,,,,21,3,0,0%,3,3,,,1
SIO40,POLI,,,,,,44,3,0,0%,3,3,,,1
SIO40,PSYC,,,,,,34,3,0,0%,3,3,,,1
SIO40,SOC,,,,,,20,3,1,5%,3,3,,,1
SIO45,BIOL,,,,,,23,3,1,4%,9,9,,,3
SIO45,ECON,,,,,,53,3,0,0%,9,9,,,3
SIO45,INTL,,,,,,26,3,1,4%,9,9,,,3
SIO45,MATH,,,,,,26,3,0,0%,9,9,,,3
SIO45,POLI,,,,,,48,3,1,2%,9,9,,,3
SIO45,PSYC,,,,,,41,3,1,2%,9,9,,,3
SIO45,SOC,,,,,,24,3,2,8%,9,10,,,3
SIO50,ESYS,,,,,,66,6,0,0%,3,3,1.0,3.0,2
SIO50,SIO,,,,,,57,6,2,4%,3,3,6.0,8.0,4
SIO60,SIO,,,,,,52,3,5,10%,0,2,0.0,1.0,1
SIO65,SIO,,,,,,78,3,0,0%,2,2,0.0,1.0,1
SIO75,SIO,,,,,,67,3,0,0%,0,0,0.0,2.0,0
SIO87,BIOL,,,,,,83,9,2,2%,2,2,,,0
SIO87,CHEM,,,,,,23,8,0,0%,2,2,,,0
SIO87,ESYS,,,,,,28,9,0,0%,2,2,,,0
SIO87,PSYC,,,,,,26,9,0,0%,2,2,,,0
SIO87,SIO,,,,,,84,9,1,1%,2,2,,,0
SIO87,UNAF,,,,,,22,7,0,0%,2,2,,,0
SIO90,BIOL,,,,,,34,7,0,0%,5,5,,,1
SIO90,SIO,,,,,,360,8,4,1%,5,6,0.0,1.0,1
SOCI1,BIOL,,,,,,154,4,3,2%,3,4,,,1
SOCI1,CHEM,,,,,,47,4,2,4%,3,4,,,1
SOCI1,COGS,,,,,,30,4,2,7%,3,4,,,1
SOCI1,COMM,,,,,,23,4,2,9%,3,4,,,1
SOCI1,CSE,,,,,,21,4,0,0%,3,3,,,1
SOCI1,ECON,,,,,,37,4,0,0%,3,3,,,1
SOCI1,INTL,,,,,,41,4,4,10%,3,4,,,1
SOCI1,MAE,,,,,,22,4,0,0%,3,3,,,1
SOCI1,MATH,,,,,,35,4,0,0%,3,3,,,1
SOCI1,POLI,,,,,,48,4,2,4%,3,4,,,1
SOCI1,PSYC,,,,,,116,4,1,1%,3,3,,,1
SOCI1,SOC,,,,,,239,4,6,3%,3,5,0.0,1.0,1
SOCI1,SPH,,,,,,39,4,4,10%,3,4,,,1
SOCI1,UNAF,,,,,,70,4,5,7%,3,4,,,1
SOCI1,VIS,,,,,,28,4,2,7%,3,4,,,1
SOCI100,BIOL,,,,,,60,7,3,5%,2,2,,,0
SOCI100,POLI,,,,,,32,9,1,3%,2,2,,,0
SOCI100,PSYC,,,,,,36,7,1,3%,2,2,,,0
SOCI100,SOC,,,,,,619,9,69,11%,2,10,0.0,1.0,1
SOCI103M,SOC,,,,,,71,5,1,1%,4,4,,,1
SOCI104,SOC,,,,,,99,5,8,8%,0,2,,,0
SOCI104Q,SOC,,,,,,129,8,7,5%,3,4,,,0
SOCI105,SOC,,,,,,27,3,1,4%,0,0,,,0
SOCI106,SOC,,,,,,130,5,10,8%,4,6,,,1
SOCI108,SOC,,,,,,43,2,2,5%,3,4,,,2
SOCI109,EDS,,,,,,20,4,7,35%,4,6,,,1
SOCI109,SOC,,,,,,44,4,11,25%,4,7,,,2
SOCI10R,No major,,,,,,45,2,9,20%,5,10,,,5
SOCI10R,BIOL,,,,,,27,2,1,4%,5,6,,,3
SOCI10R,PSYC,,,,,,24,2,4,17%,5,7,,,4
SOCI10R,SOC,,,,,,43,2,3,7%,5,7,,,3
SOCI110,EDS,,,,,,25,5,5,20%,1,2,,,0
SOCI110,SOC,,,,,,64,5,8,13%,1,3,,,1
SOCI111,SOC,,,,,,54,3,2,4%,0,1,,,0
SOCI112,PSYC,,,,,,21,3,1,5%,0,0,,,0
SOCI112,SOC,,,,,,88,3,8,9%,0,3,,,1
SOCI113,SOC,,,,,,89,3,6,7%,1,3,,,1
SOCI113,SPH,,,,,,30,3,1,3%,1,1,,,0
SOCI114,SOC,,,,,,120,3,14,12%,1,6,,,2
SOCI115,SOC,,,,,,70,2,3,4%,0,2,,,1
SOCI117,BIOL,,,,,,77,8,2,3%,5,5,,,1
SOCI117,CHEM,,,,,,20,6,3,15%,5,6,,,1
SOCI117,COGS,,,,,,57,8,4,7%,5,6,,,1
SOCI117,CSE,,,,,,23,8,0,0%,5,5,,,1
SOCI117,ECON,,,,,,38,8,1,3%,5,5,,,1
SOCI117,HDS,,,,,,26,8,1,4%,5,5,,,1
SOCI117,INTL,,,,,,29,7,3,10%,5,5,,,1
SOCI117,LING,,,,,,24,6,3,13%,5,6,,,1
SOCI117,MATH,,,,,,46,8,3,7%,5,5,,,1
SOCI117,POLI,,,,,,20,8,1,5%,5,5,,,1
SOCI117,PSYC,,,,,,72,8,2,3%,5,5,,,1
SOCI117,SOC,,,,,,185,8,16,9%,5,7,,,1
SOCI118,SOC,,,,,,93,3,11,12%,1,5,,,2
SOCI119,SOC,,,,,,57,1,4,7%,1,5,,,5
SOCI120,SOC,,,,,,49,2,3,6%,4,6,,,3
SOCI120T,SOC,,,,,,182,7,9,5%,3,4,,,1
SOCI121R,No major,,,,,,20,1,2,10%,2,4,,,4
SOCI121R,BIOL,,,,,,29,3,3,10%,2,3,,,1
SOCI121R,SOC,,,,,,102,3,1,1%,2,2,,,1
SOCI122,EDS,,,,,,20,2,1,5%,1,2,,,1
SOCI122,SOC,,,,,,137,2,4,3%,1,3,,,2
SOCI123,INTL,,,,,,67,4,14,21%,0,4,,,1
SOCI123,SOC,,,,,,54,4,13,24%,0,3,,,1
SOCI124,SOC,,,,,,84,2,2,2%,0,1,,,1
SOCI125,BIOL,,,,,,39,6,1,3%,2,2,,,0
SOCI125,INTL,,,,,,59,6,4,7%,2,3,,,0
SOCI125,POLI,,,,,,44,6,2,5%,2,2,,,0
SOCI125,PSYC,,,,,,52,6,2,4%,2,2,,,0
SOCI125,SOC,,,,,,254,6,10,4%,2,4,,,1
SOCI126,BIOL,,,,,,24,6,1,4%,3,3,,,1
SOCI126,PSYC,,,,,,33,6,0,0%,3,3,,,1
SOCI126,SOC,,,,,,135,6,8,6%,3,4,,,1
SOCI127,BIOL,,,,,,44,5,0,0%,1,1,,,0
SOCI127,EDS,,,,,,31,5,3,10%,1,2,,,0
SOCI127,POLI,,,,,,20,5,0,0%,1,1,,,0
SOCI127,PSYC,,,,,,30,5,2,7%,1,1,,,0
SOCI127,SOC,,,,,,127,5,9,7%,1,3,,,1
SOCI129,SOC,,,,,,34,1,1,3%,0,1,,,1
SOCI130E,SOC,,,,,,26,1,1,4%,0,1,,,1
SOCI131,SOC,,,,,,89,3,12,13%,0,4,,,1
SOCI132,SOC,,,,,,100,3,9,9%,0,3,,,1
SOCI133,INTL,,,,,,32,3,2,6%,2,3,,,1
SOCI133,SOC,,,,,,84,3,4,5%,2,3,,,1
SOCI133E,SOC,,,,,,74,3,5,7%,0,2,,,1
SOCI135,BIOL,,,,,,96,5,1,1%,4,4,,,1
SOCI135,GLBH,,,,,,47,5,0,0%,4,4,,,1
SOCI135,PSYC,,,,,,21,5,2,10%,4,4,,,1
SOCI135,SOC,,,,,,172,5,7,4%,4,5,,,1
SOCI135,SPH,,,,,,56,5,0,0%,4,4,,,1
SOCI136,DSC,,,,,,52,2,1,2%,0,1,,,0
SOCI136,SOC,,,,,,26,2,3,12%,0,2,,,1
SOCI136F,GLBH,,,,,,28,4,1,4%,2,2,,,1
SOCI136F,INTL,,,,,,34,5,6,18%,2,3,,,1
SOCI136F,PSYC,,,,,,27,5,3,11%,2,3,,,1
SOCI136F,SOC,,,,,,152,5,7,5%,2,3,,,1
SOCI136F,SPH,,,,,,32,4,1,3%,2,2,,,1
SOCI138,BIOL,,,,,,103,4,4,4%,1,2,,,1
SOCI138,GLBH,,,,,,35,4,3,9%,1,2,,,0
SOCI138,PSYC,,,,,,36,4,2,6%,1,2,,,0
SOCI138,SOC,,,,,,139,4,15,11%,1,5,,,1
SOCI138,SPH,,,,,,30,4,3,10%,1,2,,,0
SOCI139,SOC,,,,,,62,2,1,2%,1,2,,,1
SOCI140,SOC,,,,,,66,1,5,8%,0,5,,,5
SOCI140A,SOC,,,,,,75,2,5,7%,0,3,,,1
SOCI140J,POLI,,,,,,25,3,1,4%,3,3,,,1
SOCI140J,PSYC,,,,,,24,3,0,0%,3,3,,,1
SOCI140J,SOC,,,,,,197,3,9,5%,3,6,,,2
SOCI141,POLI,,,,,,25,3,3,12%,0,1,,,0
SOCI141,PSYC,,,,,,36,3,2,6%,0,1,,,0
SOCI141,SOC,,,,,,175,3,16,9%,0,5,,,2
SOCI142,SOC,,,,,,51,1,0,0%,6,6,,,6
SOCI143,PSYC,,,,,,32,3,1,3%,1,1,,,0
SOCI143,SOC,,,,,,106,3,8,8%,1,4,,,1
SOCI144,SOC,,,,,,57,1,4,7%,0,4,,,4
SOCI144P,SOC,,,,,,64,1,3,5%,0,3,,,3
SOCI146,POLI,,,,,,52,3,3,6%,0,1,,,0
SOCI146,PSYC,,,,,,58,3,4,7%,0,1,,,0
SOCI146,SOC,,,,,,167,3,6,4%,0,2,,,1
SOCI148,INTL,,,,,,29,4,0,0%,5,5,,,1
SOCI148,POLI,,,,,,33,4,1,3%,5,5,,,1
SOCI148,PSYC,,,,,,22,4,0,0%,5,5,,,1
SOCI148,SOC,,,,,,273,4,14,5%,5,9,,,2
SOCI148E,SOC,,,,,,47,2,6,13%,0,3,,,2
SOCI150,SOC,,,,,,25,1,0,0%,0,0,,,0
SOCI151,PSYC,,,,,,22,4,0,0%,2,2,,,1
SOCI151,SOC,,,,,,87,4,3,3%,2,3,,,1
SOCI153,SOC,,,,,,45,3,2,4%,0,1,,,0
SOCI154,SOC,,,,,,24,3,2,8%,0,1,,,0
SOCI156,INTL,,,,,,22,3,0,0%,0,0,,,0
SOCI156,SOC,,,,,,54,3,4,7%,0,1,,,0
SOCI159,POLI,,,,,,34,6,4,12%,1,2,,,0
SOCI159,PSYC,,,,,,28,5,1,4%,1,1,,,0
SOCI159,SOC,,,,,,294,6,14,5%,1,3,,,1
SOCI160,SOC,,,,,,124,4,20,16%,0,5,,,1
SOCI162,PSYC,,,,,,22,4,4,18%,1,2,,,1
SOCI162,SOC,,,,,,118,4,11,9%,1,4,,,1
SOCI163,POLI,,,,,,26,3,4,15%,0,1,,,0
SOCI163,SOC,,,,,,77,3,7,9%,0,2,,,1
SOCI165,DSC,,,,,,48,3,0,0%,0,0,,,0
SOCI165,SOC,,,,,,100,3,5,5%,0,2,,,1
SOCI166,SOC,,,,,,48,2,4,8%,0,2,,,1
SOCI168G,SOC,,,,,,23,2,8,35%,0,4,,,2
SOCI171,DSC,,,,,,21,3,0,0%,0,0,,,0
SOCI171,SOC,,,,,,37,3,6,16%,0,2,,,1
SOCI172,SOC,,,,,,73,3,1,1%,0,0,,,0
SOCI173,BIOL,,,,,,87,3,2,2%,3,4,,,1
SOCI173,GLBH,,,,,,42,3,2,5%,3,4,,,1
SOCI173,PSYC,,,,,,28,3,2,7%,3,4,,,1
SOCI173,SOC,,,,,,103,3,5,5%,3,5,,,2
SOCI174,SOC,,,,,,35,3,0,0%,0,0,,,0
SOCI175,POLI,,,,,,23,3,1,4%,0,0,,,0
SOCI175,SOC,,,,,,133,3,4,3%,0,1,,,0
SOCI176,INTL,,,,,,21,1,1,5%,0,1,,,1
SOCI180,INTL,,,,,,42,6,2,5%,1,1,,,0
SOCI180,SOC,,,,,,131,7,8,6%,1,2,,,0
SOCI183,SOC,,,,,,35,2,2,6%,0,1,,,1
SOCI185,SOC,,,,,,32,3,4,13%,0,1,,,0
SOCI187,SOC,,,,,,27,2,2,7%,0,1,,,1
SOCI188D,INTL,,,,,,20,2,2,10%,1,2,,,1
SOCI188E,SOC,,,,,,27,3,1,4%,0,0,,,0
SOCI198RA,SOC,,,,,,42,5,0,0%,0,0,,,0
SOCI2,BIOL,,,,,,138,4,6,4%,5,7,,,2
SOCI2,CHEM,,,,,,35,4,0,0%,5,5,,,1
SOCI2,COGS,,,,,,40,4,2,5%,5,6,,,1
SOCI2,ECON,,,,,,55,4,0,0%,5,5,,,1
SOCI2,INTL,,,,,,32,4,2,6%,5,6,,,1
SOCI2,MAE,,,,,,24,4,1,4%,5,5,,,1
SOCI2,MATH,,,,,,33,4,2,6%,5,6,,,1
SOCI2,POLI,,,,,,53,4,0,0%,5,5,,,1
SOCI2,PSYC,,,,,,112,4,2,2%,5,6,,,1
SOCI2,SOC,,,,,,290,4,9,3%,5,7,0.0,1.0,2
SOCI2,SPH,,,,,,33,4,0,0%,5,5,,,1
SOCI2,UNAF,,,,,,49,4,2,4%,5,6,,,1
SOCI2,VIS,,,,,,21,4,0,0%,5,5,,,1
SOCI20,SOC,,,,,,65,3,3,5%,5,6,,,2
SOCI30,BIOL,,,,,,31,5,1,3%,1,1,,,0
SOCI30,GLBH,,,,,,25,5,1,4%,1,1,0.0,1.0,0
SOCI30,PSYC,,,,,,25,5,2,8%,1,1,,,0
SOCI30,SOC,,,,,,73,5,6,8%,1,2,,,0
SOCI40,BIOL,,,,,,156,3,4,3%,2,3,,,1
SOCI40,GLBH,,,,,,58,3,1,2%,2,2,,,1
SOCI40,PSYC,,,,,,49,3,2,4%,2,3,,,1
SOCI40,SOC,,,,,,80,3,4,5%,2,3,,,1
SOCI40,SPH,,,,,,35,3,2,6%,2,3,,,1
SOCI50,POLI,,,,,,68,3,0,0%,10,10,,,3
SOCI50,PSYC,,,,,,54,3,1,2%,10,10,,,3
SOCI50,SOC,,,,,,98,3,4,4%,10,11,,,4
SOCI60,COGS,,,,,,46,8,1,2%,4,4,,,1
SOCI60,COMM,,,,,,53,8,6,11%,4,5,,,1
SOCI60,DSC,,,,,,25,8,1,4%,4,4,,,1
SOCI60,ECON,,,,,,21,8,2,10%,4,4,,,1
SOCI60,EDS,,,,,,61,9,9,15%,4,5,,,1
SOCI60,INTL,,,,,,39,9,5,13%,4,5,,,1
SOCI60,LIT,,,,,,25,9,3,12%,4,4,,,0
SOCI60,POLI,,,,,,55,9,4,7%,4,4,,,0
SOCI60,PSYC,,,,,,38,9,1,3%,4,4,,,0
SOCI60,SOC,,,,,,421,9,23,5%,4,7,0.0,1.0,1
SOCI60,UNAF,,,,,,33,8,2,6%,4,4,,,1
SOCI60,USP,,,,,,60,9,5,8%,4,5,,,1
SOCI60,VIS,,,,,,47,9,6,13%,4,5,,,1
SOCI70,BIOL,,,,,,185,3,3,2%,2,3,,,1
SOCI70,GLBH,,,,,,61,3,2,3%,2,3,,,1
SOCI70,SOC,,,,,,26,3,1,4%,2,2,,,1
SOCI70,SPH,,,,,,23,3,2,9%,2,3,,,1
SYN1,ANTH,,,,,,22,6,0,0%,22,22,,,4
SYN1,BENG,,,,,,26,6,0,0%,22,22,,,4
SYN1,BIOL,,,,,,394,6,2,1%,22,22,,,4
SYN1,CENG,,,,,,56,6,0,0%,22,22,,,4
SYN1,CHEM,,,,,,125,6,1,1%,22,22,,,4
SYN1,COGS,,,,,,172,6,1,1%,22,22,,,4
SYN1,CSE,,,,,,71,6,1,1%,22,22,,,4
SYN1,DSC,,,,,,85,6,0,0%,22,22,,,4
SYN1,ECE,,,,,,82,6,0,0%,22,22,,,4
SYN1,ECON,,,,,,213,6,2,1%,22,22,,,4
SYN1,ESYS,,,,,,43,6,0,0%,22,22,,,4
SYN1,GLBH,,,,,,38,6,1,3%,22,22,,,4
SYN1,HDS,,,,,,27,6,0,0%,22,22,,,4
SYN1,HIST,,,,,,20,6,0,0%,22,22,,,4
SYN1,INTL,,,,,,88,6,0,0%,22,22,,,4
SYN1,LING,,,,,,23,6,0,0%,22,22,,,4
SYN1,LIT,,,,,,33,5,0,0%,22,22,,,4
SYN1,MAE,,,,,,106,6,1,1%,22,22,,,4
SYN1,MATH,,,,,,204,6,0,0%,22,22,,,4
SYN1,NENG,,,,,,25,6,0,0%,22,22,,,4
SYN1,PHYS,,,,,,39,6,0,0%,22,22,,,4
SYN1,POLI,,,,,,76,6,3,4%,22,23,,,4
SYN1,PSYC,,,,,,190,6,3,2%,22,23,,,4
SYN1,SE,,,,,,66,6,1,2%,22,22,,,4
SYN1,SIO,,,,,,64,6,0,0%,22,22,,,4
SYN1,SOC,,,,,,34,5,0,0%,22,22,,,4
SYN1,SPH,,,,,,32,6,0,0%,22,22,,,4
SYN1,UNAF,,,,,,80,6,2,3%,22,22,,,4
SYN1,USP,,,,,,36,6,0,0%,22,22,,,4
SYN1,VIS,,,,,,94,6,1,1%,22,22,,,4
SYN100,BENG,,,,,,26,6,0,0%,19,19,,,3
SYN100,BIOL,,,,,,232,6,1,0%,19,19,,,3
SYN100,CENG,,,,,,21,6,0,0%,19,19,,,3
SYN100,CHEM,,,,,,50,6,0,0%,19,19,,,3
SYN100,COGS,,,,,,105,6,0,0%,19,19,,,3
SYN100,COMM,,,,,,34,6,0,0%,19,19,,,3
SYN100,CSE,,,,,,65,6,0,0%,19,19,,,3
SYN100,DSC,,,,,,53,6,0,0%,19,19,,,3
SYN100,ECE,,,,,,69,6,0,0%,19,19,,,3
SYN100,ECON,,,,,,123,6,0,0%,19,19,,,3
SYN100,ESYS,,,,,,25,6,0,0%,19,19,,,3
SYN100,INTL,,,,,,63,6,1,2%,19,19,,,3
SYN100,MAE,,,,,,55,6,0,0%,19,19,,,3
SYN100,MATH,,,,,,106,6,2,2%,19,19,,,3
SYN100,POLI,,,,,,59,6,0,0%,19,19,,,3
SYN100,PSYC,,,,,,111,6,0,0%,19,19,,,3
SYN100,SE,,,,,,25,6,0,0%,19,19,,,3
SYN100,SIO,,,,,,35,6,0,0%,19,19,,,3
SYN100,SOC,,,,,,27,6,0,0%,19,19,,,3
SYN100,SPH,,,,,,21,6,0,0%,19,19,,,3
SYN100,VIS,,,,,,20,6,0,0%,19,19,,,3
SYN150,BIOL,,,,,,20,3,1,5%,7,7,,,2
SYN150,ECON,,,,,,27,3,1,4%,7,7,,,2
SYN150,PSYC,,,,,,36,3,1,3%,7,7,,,2
SYN2,ANTH,,,,,,20,6,0,0%,8,8,,,1
SYN2,BENG,,,,,,38,6,0,0%,8,8,,,1
SYN2,BIOL,,,,,,292,6,1,0%,8,8,,,1
SYN2,CENG,,,,,,38,6,0,0%,8,8,,,1
SYN2,CHEM,,,,,,95,6,1,1%,8,8,,,1
SYN2,COGS,,,,,,135,6,0,0%,8,8,,,1
SYN2,COMM,,,,,,24,6,0,0%,8,8,,,1
SYN2,CSE,,,,,,60,6,1,2%,8,8,,,1
SYN2,DSC,,,,,,52,5,0,0%,8,8,,,2
SYN2,ECE,,,,,,70,6,0,0%,8,8,,,1
SYN2,ECON,,,,,,143,6,1,1%,8,8,,,1
SYN2,ESYS,,,,,,39,6,1,3%,8,8,,,1
SYN2,GLBH,,,,,,25,6,0,0%,8,8,,,1
SYN2,INTL,,,,,,64,6,0,0%,8,8,,,1
SYN2,LIT,,,,,,22,6,0,0%,8,8,,,1
SYN2,MAE,,,,,,99,6,3,3%,8,9,,,1
SYN2,MATH,,,,,,161,6,2,1%,8,8,,,1
SYN2,PHYS,,,,,,30,6,0,0%,8,8,,,1
SYN2,POLI,,,,,,55,6,2,4%,8,8,,,1
SYN2,PSYC,,,,,,149,6,1,1%,8,8,,,1
SYN2,SE,,,,,,44,6,0,0%,8,8,,,1
SYN2,SIO,,,,,,58,6,0,0%,8,8,,,1
SYN2,SOC,,,,,,26,6,0,0%,8,8,,,1
SYN2,SPH,,,,,,23,5,0,0%,8,8,,,2
SYN2,UNAF,,,,,,24,5,0,0%,8,8,,,2
SYN2,USP,,,,,,27,6,0,0%,8,8,,,1
SYN2,VIS,,,,,,56,6,1,2%,8,8,,,1
TDAC1,No major,,,,,,55,8,3,5%,20,20,,,3
TDAC1,BIOL,,,,,,181,9,2,1%,20,20,,,2
TDAC1,CHEM,,,,,,40,9,0,0%,20,20,,,2
TDAC1,COGS,,,,,,68,9,0,0%,20,20,,,2
TDAC1,COMM,,,,,,51,9,1,2%,20,20,,,2
TDAC1,CSE,,,,,,96,9,0,0%,20,20,,,2
TDAC1,DSC,,,,,,50,9,0,0%,20,20,,,2
TDAC1,ECE,,,,,,49,9,0,0%,20,20,,,2
TDAC1,ECON,,,,,,95,9,0,0%,20,20,,,2
TDAC1,INTL,,,,,,61,9,1,2%,20,20,,,2
TDAC1,MAE,,,,,,49,9,1,2%,20,20,,,2
TDAC1,MATH,,,,,,114,9,2,2%,20,20,,,2
TDAC1,POLI,,,,,,69,9,2,3%,20,20,,,2
TDAC1,PSYC,,,,,,120,9,2,2%,20,20,,,2
TDAC1,SE,,,,,,20,7,0,0%,20,20,,,3
TDAC1,SOC,,,,,,22,8,0,0%,20,20,,,3
TDAC1,SPH,,,,,,26,9,0,0%,20,20,,,2
TDAC1,THEA,,,,,,88,9,0,0%,20,20,1.0,3.0,7
TDAC1,UNAF,,,,,,25,8,0,0%,20,20,,,3
TDAC101,BIOL,,,,,,29,9,1,3%,3,3,,,0
TDAC101,PSYC,,,,,,36,9,1,3%,3,3,,,0
TDAC101,THEA,,,,,,156,9,3,2%,3,3,0.0,2.0,1
TDAC102,THEA,,,,,,138,9,1,1%,2,2,,,0
TDAC104,THEA,,,,,,33,3,1,3%,3,3,,,1
TDAC108,THEA,,,,,,101,5,1,1%,0,0,,,0
TDAC109,THEA,,,,,,37,3,0,0%,0,0,,,0
TDAC111,THEA,,,,,,37,2,2,5%,0,1,,,1
TDAC112,THEA,,,,,,22,1,0,0%,0,0,,,0
TDAC115,THEA,,,,,,72,5,3,4%,0,1,,,0
TDAC122,THEA,,,,,,73,6,0,0%,0,0,,,0
TDAC123,THEA,,,,,,100,7,0,0%,0,0,,,0
TDDE1,BIOL,,,,,,52,6,3,6%,1,2,,,0
TDDE1,ECON,,,,,,27,6,4,15%,1,2,,,0
TDDE1,MATH,,,,,,20,6,3,15%,1,2,,,0
TDDE1,PSYC,,,,,,47,6,2,4%,1,1,,,0
TDDE1,THEA,,,,,,163,6,21,13%,1,5,0.0,1.0,1
TDDE101,THEA,,,,,,45,3,3,7%,0,1,,,0
TDDE121,THEA,,,,,,34,3,3,9%,1,2,,,1
TDDE130,THEA,,,,,,58,9,0,0%,0,0,,,0
TDDE131,THEA,,,,,,40,4,2,5%,0,1,,,0
TDDE141,THEA,,,,,,28,3,4,14%,1,2,,,1
TDDM1,THEA,,,,,,28,4,0,0%,2,2,2.0,4.0,2
TDDM100,THEA,,,,,,24,3,0,0%,0,0,0.0,2.0,0
TDDM101,THEA,,,,,,25,3,1,4%,0,0,0.0,2.0,0
TDDR101,THEA,,,,,,158,7,5,3%,3,4,0.0,1.0,1
TDDR102,THEA,,,,,,39,4,0,0%,0,0,,,0
TDDR108,THEA,,,,,,40,2,3,8%,3,5,,,2
TDDR111,THEA,,,,,,171,7,5,3%,2,3,0.0,2.0,1
TDDR190,THEA,,,,,,44,9,0,0%,0,0,,,0
TDGE1,BIOL,,,,,,160,9,2,1%,11,11,,,1
TDGE1,CHEM,,,,,,34,7,0,0%,11,11,,,2
TDGE1,COGS,,,,,,52,9,6,12%,11,12,,,1
